dataset,type,model,rho,r
RPL22,Chloroplast,JC,0.9990482247755983,0.9988127223503205
RPL23,Chloroplast,LG,0.9999526085437794,0.9998954815579851
RPL23,Chloroplast,WAG,0.9999475510066458,0.999955869730371
RPL23,Chloroplast,JTT,0.9999767725799559,0.9999941471697731
RPL23,Chloroplast,gcpREV,0.9999715276893221,0.999976429803502
RPL23,Chloroplast,mtMet,0.9999769598935613,0.9999546434132268
RPL23,Chloroplast,HIVb,0.999977521859991,0.9999927843190061
RPL23,Chloroplast,JC,0.9999580407817554,0.9999614499666668
RPL32,Chloroplast,LG,0.9967206290152768,0.9994441507888383
RPL32,Chloroplast,WAG,0.9955858527134828,0.9990700383377018
RPL32,Chloroplast,JTT,0.9964564734660798,0.9996779566637579
RPL32,Chloroplast,gcpREV,0.9973581031200364,0.9997990823473536
RPL32,Chloroplast,mtMet,0.9965204877921862,0.999648819758079
RPL32,Chloroplast,HIVb,0.9976633246082369,0.9988182556855119
RPL32,Chloroplast,JC,0.9937714662686131,0.9990737902231642
RPL33,Chloroplast,LG,0.9998797661451523,0.9998127094982543
RPL33,Chloroplast,WAG,0.9999098246088642,0.9998912705772367
RPL33,Chloroplast,JTT,0.9997745615221606,0.9994492572458437
RPL33,Chloroplast,gcpREV,0.9998121346018005,0.9996624383390619
RPL33,Chloroplast,mtMet,0.9998910384855041,0.9995368707876467
RPL33,Chloroplast,HIVb,0.999654330264888,0.9990736113916782
RPL33,Chloroplast,JC,0.9999135798485197,0.9997287954799075
RPL36,Chloroplast,LG,0.9963675287152157,0.9993854794681285
RPL36,Chloroplast,WAG,0.9982271994657447,0.9998376180579707
RPL36,Chloroplast,JTT,0.995945838261209,0.9992862421146184
RPL36,Chloroplast,gcpREV,0.9930956044691243,0.9996065429941401
RPL36,Chloroplast,mtMet,0.9983610834465362,0.99971296747861
RPL36,Chloroplast,HIVb,0.9949694958792681,0.9996636446580315
RPL36,Chloroplast,JC,0.9957415900004822,0.998738750581603
RPOA,Chloroplast,LG,0.9997538814219594,0.9999363411886679
RPOA,Chloroplast,WAG,0.9996793409866369,0.9998853513754086
RPOA,Chloroplast,JTT,0.9996632630013147,0.9999449007452698
RPOA,Chloroplast,gcpREV,0.9997063974754281,0.9999157661611193
RPOA,Chloroplast,mtMet,0.9995815831306621,0.9998201854480675
RPOA,Chloroplast,HIVb,0.9996195886013621,0.9998808002854427
RPOA,Chloroplast,JC,0.9996831794314899,0.9999713096019415
RPOB,Chloroplast,LG,0.9999550639295092,0.9999459825405166
RPOB,Chloroplast,WAG,0.9999658889975664,0.9999484037573394
RPOB,Chloroplast,JTT,0.9999636552951372,0.9999833935153168
RPOB,Chloroplast,gcpREV,0.9999555966620138,0.9999718154331948
RPOB,Chloroplast,mtMet,0.9999547781321959,0.9998961559127718
RPOB,Chloroplast,HIVb,0.9999532000074046,0.9999568139115433
RPOB,Chloroplast,JC,0.9999664881290676,0.9997817309498996
RPOC1,Chloroplast,LG,0.9998146910901985,0.9998259130779699
RPOC1,Chloroplast,WAG,0.9998854435606556,0.9999353464405305
RPOC1,Chloroplast,JTT,0.9998657359328204,0.9999010250334445
RPOC1,Chloroplast,gcpREV,0.9998388332621172,0.9999779653543233
RPOC1,Chloroplast,mtMet,0.9997979585472483,0.9998762592473426
RPOC1,Chloroplast,HIVb,0.9998363398653504,0.999906434682297
RPOC1,Chloroplast,JC,0.9998684854654046,0.9998147897241113
RPOC2,Chloroplast,LG,0.9993372410125221,0.9998654826912311
RPOC2,Chloroplast,WAG,0.9995681298079316,0.9998016356807887
RPOC2,Chloroplast,JTT,0.9993206499980088,0.999947244449523
RPOC2,Chloroplast,gcpREV,0.9995369902719496,0.9999235747588824
RPOC2,Chloroplast,mtMet,0.9995470302516325,0.9997340537323148
RPOC2,Chloroplast,HIVb,0.9995738713595541,0.9999190672142187
RPOC2,Chloroplast,JC,0.9996867438661132,0.9999423479805056
RPS11,Chloroplast,LG,0.9996445427315936,0.9993272882339875
RPS11,Chloroplast,WAG,0.9997588633350132,0.999514000737214
RPS11,Chloroplast,JTT,0.9997726063190373,0.9992124948617733
RPS11,Chloroplast,gcpREV,0.9997501186936205,0.9996134668335239
RPS11,Chloroplast,mtMet,0.9996089323423206,0.9997378208329818
RPS11,Chloroplast,HIVb,0.9996751543017066,0.9999434358104882
RPS11,Chloroplast,JC,0.9995658061078112,0.9979752292018981
RPS12,Chloroplast,LG,0.9995472029106912,0.9998248824785546
RPS12,Chloroplast,WAG,0.9994934365508267,0.999820704904299
RPS12,Chloroplast,JTT,0.9994201670129851,0.9997898627286126
RPS12,Chloroplast,gcpREV,0.9993753614075946,0.9994500008896628
RPS12,Chloroplast,mtMet,0.9995387687286252,0.999664136188929
RPS12,Chloroplast,HIVb,0.9995261180636854,0.9995267012287605
RPS12,Chloroplast,JC,0.9814761865044863,0.9950706654821838
RPS14,Chloroplast,LG,0.9999578988751029,0.9999966573351453
RPS14,Chloroplast,WAG,0.9999659181373708,0.9999986221721097
RPS14,Chloroplast,JTT,0.9998937447769589,0.9999973805254828
RPS14,Chloroplast,gcpREV,0.9999679230152368,0.999993091286151
RPS14,Chloroplast,mtMet,0.9999759422614276,0.9999973751763821
RPS14,Chloroplast,HIVb,0.9999759422614276,0.9999913308923162
RPS14,Chloroplast,JC,0.9999839615076185,0.9999993089090917
RPS15,Chloroplast,LG,0.9998959094908239,0.9995758597283889
RPS15,Chloroplast,WAG,0.9998959094908239,0.999469579262334
RPS15,Chloroplast,JTT,0.9998265158180399,0.9998710324960883
RPS15,Chloroplast,gcpREV,0.9998364291998662,0.9998579464748798
RPS15,Chloroplast,mtMet,0.9998463425816924,0.9999041290617862
RPS15,Chloroplast,HIVb,0.9997918189816478,0.9998485205033019
RPS15,Chloroplast,JC,0.9998562556072703,0.999834662443152
RPS16,Chloroplast,LG,0.9996192484341307,0.9996961067153306
RPS16,Chloroplast,WAG,0.9996152055464232,0.9994653009642914
RPS16,Chloroplast,JTT,0.9995715530844602,0.9995593305072433
RPS16,Chloroplast,gcpREV,0.9992538507927937,0.999613077640882
RPS16,Chloroplast,mtMet,0.9996022538277062,0.9996335550240005
RPS16,Chloroplast,HIVb,0.9991778702396333,0.999786310437931
RPS16,Chloroplast,JC,0.9986922358605936,0.9986486750296186
RPS18,Chloroplast,LG,0.9983636820509568,0.9991103054317029
RPS18,Chloroplast,WAG,0.9983708573399569,0.9994131234132317
RPS18,Chloroplast,JTT,0.9990715215239636,0.9997906244519598
RPS18,Chloroplast,gcpREV,0.9988416042026748,0.9997340472980516
RPS18,Chloroplast,mtMet,0.9970886899731413,0.999343279464584
RPS18,Chloroplast,HIVb,0.9988574223681503,0.9996351898402884
RPS18,Chloroplast,JC,0.9980973046828437,0.9991327841809418
RPS19,Chloroplast,LG,0.9994498857026038,0.9999263626107797
RPS19,Chloroplast,WAG,0.999401564110697,0.9994646603869372
RPS19,Chloroplast,JTT,0.9994021839800853,0.9994741380620281
RPS19,Chloroplast,gcpREV,0.9991971304848811,0.99916922822338206
RPS19,Chloroplast,mtMet,0.9988328641669707,0.9995742220275399
RPS19,Chloroplast,HIVb,0.9996729050123591,0.9999597724645456
RPS19,Chloroplast,JC,0.9993129727975546,0.9996285338184316
RPS2,Chloroplast,LG,0.9998921479056713,0.9999178491957806
RPS2,Chloroplast,WAG,0.9999343248498207,0.9998360587077496
RPS2,Chloroplast,JTT,0.9999496893977848,0.9998248771195811
RPS2,Chloroplast,gcpREV,0.9999139400028325,0.9999079151973544
RPS2,Chloroplast,mtMet,0.9999081148201923,0.9996921701860586
RPS2,Chloroplast,HIVb,0.9988322176186467,0.9997548195600844
RPS2,Chloroplast,JC,0.9999087170003456,0.9995181829340575
RPS3,Chloroplast,LG,0.9998849892109908,0.9996150637023378
RPS3,Chloroplast,WAG,0.9998945517207972,0.9998984703791267
RPS3,Chloroplast,JTT,0.9998303316705599,0.9995573971952553
RPS3,Chloroplast,gcpREV,0.999242580885235,0.9997410772243437
RPS3,Chloroplast,mtMet,0.9998721864191006,0.9999161963299102
RPS3,Chloroplast,HIVb,0.9999076675201274,0.9996350200350786
RPS3,Chloroplast,JC,0.9998830223967521,0.999912230925577
RPS4,Chloroplast,LG,0.9998854652519749,0.9999637124841269
RPS4,Chloroplast,WAG,0.9999508106505863,0.9998879835921635
RPS4,Chloroplast,JTT,0.9999580231530544,0.9999714389754293
RPS4,Chloroplast,gcpREV,0.9999342218765342,0.9999245680056366
RPS4,Chloroplast,mtMet,0.9996372102028103,0.9999362582845984
RPS4,Chloroplast,HIVb,0.9999346546180142,0.9994119352467595
RPS4,Chloroplast,JC,0.9999503778068135,0.9997476428722258
RPS7,Chloroplast,LG,0.9999855727063772,0.9999967574088898
RPS7,Chloroplast,WAG,0.9999810952704159,0.9999967175959191
RPS7,Chloroplast,JTT,0.9999861945741769,0.9999983838605541
RPS7,Chloroplast,gcpREV,0.9999866920636893,0.9999980359890395
RPS7,Chloroplast,mtMet,0.9999875626809785,0.9999952474311071
RPS7,Chloroplast,HIVb,0.9999810952750874,0.9999962422530531
RPS7,Chloroplast,JC,0.9999817171073091,0.999998509639508
RPS8,Chloroplast,LG,0.9998611738877771,0.9999404983808018
RPS8,Chloroplast,WAG,0.9999346225342435,0.9999618948536569
RPS8,Chloroplast,JTT,0.9999483437721962,0.9999179698978415
RPS8,Chloroplast,gcpREV,0.9998426098042015,0.9999637404916926
RPS8,Chloroplast,mtMet,0.9998805443960098,0.9999470775587901
RPS8,Chloroplast,HIVb,0.999876509231059,0.9998634846321022
RPS8,Chloroplast,JC,0.999766737048603,0.9997455044128369
YCF1,Chloroplast,LG,0.9994115097593227,0.9999170122961909
YCF1,Chloroplast,WAG,0.9997367829729089,0.9998210847853087
YCF1,Chloroplast,JTT,0.999223104442453,0.9997771618559486
YCF1,Chloroplast,gcpREV,0.9995329100095921,0.9998075772268336
YCF1,Chloroplast,mtMet,0.9997716143159088,0.9998166199030016
YCF1,Chloroplast,HIVb,0.9996333385994789,0.9999011599145116
YCF1,Chloroplast,JC,0.9996185072186048,0.9998934509090991
YCF2,Chloroplast,LG,0.9996563651578989,0.999776717345241
YCF2,Chloroplast,WAG,0.9996782321602641,0.9996138155118208
YCF2,Chloroplast,JTT,0.999790527089889,0.9998924194367483
YCF2,Chloroplast,gcpREV,0.9993012705764904,0.9995588826283797
YCF2,Chloroplast,mtMet,0.9994204984418876,0.9996125348966121
YCF2,Chloroplast,HIVb,0.9996024626696404,0.9996697149339309
YCF2,Chloroplast,JC,0.9994234638648866,0.9997113398453785
YCF3,Chloroplast,LG,0.9999361731112747,0.9999962650617271
YCF3,Chloroplast,WAG,0.9999580838477489,0.9999973291221101
YCF3,Chloroplast,JTT,0.9999612593138438,0.9999990577849116
YCF3,Chloroplast,gcpREV,0.999963164616693,0.9999967353427163
YCF3,Chloroplast,mtMet,0.9999441118322239,0.999996538871464
YCF3,Chloroplast,HIVb,0.9999593540341868,0.9999938527585636
YCF3,Chloroplast,JC,0.9999031482534005,0.9999983654962891
YCF4,Chloroplast,LG,0.9996483825597748,0.9999888367524847
YCF4,Chloroplast,WAG,0.9997696904031537,0.9999921750755472
YCF4,Chloroplast,JTT,0.9998380047815276,0.9999925406279809
YCF4,Chloroplast,gcpREV,0.9997837552199823,0.9999893180410712
YCF4,Chloroplast,mtMet,0.9998101263915274,0.9999895092642307
YCF4,Chloroplast,HIVb,0.9998372513562386,0.9999900860954583
YCF4,Chloroplast,JC,0.9998525664888819,0.9987416511749864
