dataset,sequences,sites,model,type,logl,AICc,nparam,treelength
NDHI,321,217,HIVBm-G,chloro,-6941.95143509,15082.1380212,594,17.3449113531
RPOA,341,465,HIVBm-No,chloro,-26900.4921219,55166.8503227,680,15.5604610485
NDHH,323,414,LG-G,chloro,-11985.4517487,25226.7827124,625,9.54356828162
RPL33,344,93,JTT-No,chloro,-4731.4417737,10727.4297844,620,12.3248018949
RPL22,322,348,WAG-G,chloro,-16392.2580596,34033.4486892,621,33.1815910538
CCSA,337,426,JTT-G,chloro,-29368.7618529,60097.9485819,677,24.9743618837
RPL22,322,348,mtMet-G,chloro,-16470.2298558,34189.3922816,621,44.0064016227
YCF2,289,5152,WAG-G,chloro,-148646.612997,298469.691388,588,21.4943537541
RPOB,340,1351,WAG-G,chloro,-46911.0350358,95184.0893496,680,11.0995356889
COX2,342,492,mtMet-No,mito,-42654.5503764,86702.8575456,694,45.8321693662
PSBE,343,113,HIVBm-G,chloro,-920.584957549,2749.71835019,449,1.57818845386
CEMA,329,572,WAG-G,chloro,-22609.3817254,46499.1109226,638,23.4226047594
RPS8,347,155,mtMet-G,chloro,-9063.65501575,19445.286995,651,19.6861490563
NDHC,321,151,HIVBm-G,chloro,-3940.27760714,9032.09689399,569,8.91212800494
PETD,339,247,JTT-No,chloro,-3303.87317043,7706.92692413,546,2.27151122408
INFA,200,143,gcpREV-G,chloro,-3221.12274239,7163.24537856,356,18.5024016273
RPS11,346,169,LG-G,chloro,-6675.37508146,14587.717654,612,18.6302792324
ND4,344,698,gcpREV-No,mito,-125008.605782,251429.357809,704,72.9339474393
PSBA,344,363,HIVBm-No,chloro,-2920.57528849,6905.67732197,530,0.687325413986
RPS14,345,115,JTT-No,chloro,-5148.92667003,11543.1248385,613,8.26818934168
CCSA,337,426,JC69-No,chloro,-35305.1250672,71968.6560133,676,18.1482086036
RPL32,329,145,JC69-No,chloro,-6477.21351317,14175.8921757,603,18.827297667
RPOA,341,465,gcpREV-G,chloro,-25726.5746415,52821.0326523,681,23.1015407359
PETD,339,247,gcpREV-G,chloro,-3047.01760514,7195.2421827,547,6.69259036455
RPS11,346,169,JC69-G,chloro,-7669.99809177,16576.9636746,612,14.025283838
RPS15,342,135,mtMet-No,chloro,-7923.75315125,17122.9094646,629,16.4480095804
CCSA,337,426,HIVBm-G,chloro,-29285.2543415,59930.9335591,677,30.2392530923
RPL32,329,145,HIVBm-G,chloro,-5662.34040938,12548.1975916,604,48.397828023
ND1,344,464,mtMet-G,mito,-65012.4706092,131441.205519,705,96.4476001656
PSBB,330,519,JC69-G,chloro,-9700.10446639,20616.5196738,606,4.13121473315
RPS19,341,171,gcpREV-No,chloro,-5363.31664978,11916.6743245,589,9.4746838424
NDHI,321,217,LG-G,chloro,-7119.85859412,15437.9523393,594,15.3768747618
NDHH,323,414,JTT-G,chloro,-11762.8157502,24781.5107153,625,8.02007034941
PETA,343,362,JC69-G,chloro,-13527.9613071,28376.9230676,657,7.24697866066
RPL20,345,223,JC69-G,chloro,-12143.2397469,25595.5393352,649,26.243426808
PSBN,341,98,HIVBm-No,chloro,-1075.117598,3007.10699087,423,4.5742794718
ATPH,344,104,LG-G,chloro,-726.166954189,2273.67779709,406,0.835952147675
PSBT,345,509,WAG-No,chloro,-2186.78882752,5308.0628039,466,3.79781350828
PSAB,344,774,JTT-G,chloro,-10578.673559,22420.340285,630,31.1722157238
PSBE,343,113,JC69-No,chloro,-1146.48587366,3199.47302636,448,1.39316442362
ACCD,272,1523,mtMet-G,chloro,-50672.4337125,102446.332479,550,46.0345019977
ND5,343,976,WAG-G,mito,-168835.917124,339080.797226,703,128.825976549
NDHC,321,151,JC69-No,chloro,-5026.62189437,11202.7376721,568,6.03673486567
ND4L,343,122,gcpREV-No,mito,-26206.6615622,53828.9014373,696,81.6660289714
NDHI,321,217,JC69-No,chloro,-8923.12781576,19042.456231,593,7.28518159111
CYTB,341,482,LG-No,mito,-74697.3667083,150794.678597,697,44.8298439685
CYTB,341,482,mtMet-No,mito,-73887.469247,149174.883674,697,46.431457679
RPL36,345,77,JC69-G,chloro,-1355.0190338,3656.64330152,465,10.5981453428
CEMA,329,572,mtMet-No,chloro,-23057.8574904,47394.0488224,637,16.607073377
RPOA,341,465,JC69-G,chloro,-29451.1256118,60270.1345929,681,19.7507714734
NDHJ,325,175,JC69-G,chloro,-6108.72269993,13391.4590428,581,365.827327427
PSBJ,344,51,JTT-G,chloro,-934.476544029,2875.05324052,489,25.8714326609
INFA,200,143,HIVBm-No,chloro,-3337.58842613,7394.1260096,355,10.6139588447
ACCD,272,1523,WAG-No,chloro,-52489.9730475,106079.405827,549,19.8482876548
RPL33,344,93,gcpREV-No,chloro,-4828.46436623,10921.4749694,620,12.3806533913
INFA,200,143,HIVBm-G,chloro,-3249.2541423,7219.50817838,356,19.855991318
RPL32,329,145,JTT-G,chloro,-5644.2321375,12511.9810478,604,42.3411113033
PSBA,344,363,gcpREV-G,chloro,-2790.87932143,6648.30250646,531,17.5730918826
NDHH,323,414,JC69-No,chloro,-15740.4617838,32734.7839552,624,5.2123787315
PSAC,344,101,gcpREV-G,chloro,-856.705083814,2588.31372625,432,36.6679196691
PETG,344,38,JC69-G,chloro,-629.845858606,2144.73735511,428,2.48337751319
PSBN,341,98,JC69-No,chloro,-1184.50508515,3225.88196517,423,4.26352615723
YCF4,324,229,mtMet-G,chloro,-10260.6750547,21769.7823155,619,14.7796008389
RPL22,322,348,mtMet-No,chloro,-17530.4170826,36307.7443818,620,23.4482475658
RPOB,340,1351,HIVBm-No,chloro,-48647.3393475,98654.6920383,679,8.25383587944
PETG,344,38,HIVBm-No,chloro,-570.091876698,2023.09169392,427,2.08845542125
NDHC,321,151,HIVBm-No,chloro,-4186.33355766,9522.16099866,568,5.44153078351
PETN,340,49,mtMet-G,chloro,-495.461781767,1852.70076656,420,2.26270471475
PSBI,343,63,LG-No,chloro,-973.376629933,2830.50268135,433,7.46509614249
RPS18,343,345,LG-No,chloro,-8432.8612725,18112.2641628,620,12.2002552905
PSBM,345,138,gcpREV-G,chloro,-1296.75855775,3540.86925806,469,13.6288412061
PSBD,343,360,JC69-G,chloro,-2835.99489,6706.31202065,515,1.56572600667
PSBF,344,39,WAG-G,chloro,-277.883588629,1369.79482703,395,0.743333823799
RPS11,346,169,JC69-No,chloro,-8091.1252271,17417.1754136,611,10.0978502777
PSAI,341,88,WAG-No,chloro,-2247.64014197,5620.00722334,552,10.2903212439
COX1,344,817,gcpREV-No,mito,-59160.856768,119731.244284,703,22.7076584663
NDHD,319,573,LG-G,chloro,-25562.3174729,52403.0972925,637,12.3124429161
NDHE,325,107,gcpREV-No,chloro,-3235.72530578,7597.42080443,554,5.07264941879
COX1,344,817,HIVBm-G,mito,-53887.5975818,109186.735969,704,78.7394429905
RPS19,341,171,mtMet-No,chloro,-5518.06774745,12226.1765198,589,9.74529773918
ATPA,344,535,JC69-G,chloro,-16053.6279252,33417.9133706,653,8.26392032391
ND4L,343,122,LG-No,mito,-26226.8307873,53869.2398876,696,82.9214109746
ATPF,342,238,gcpREV-No,chloro,-12534.4960448,26405.8980995,663,11.4874640727
RPL33,344,93,HIVBm-G,chloro,-4546.35846965,10359.3431427,621,44.441376365
PSBZ,307,131,mtMet-G,chloro,-1857.64851749,4676.67571191,475,4.81888928778
PSBD,343,360,JC69-No,chloro,-3030.76733183,7093.84011643,514,0.663993355255
NDHK,316,379,LG-No,chloro,-13629.4294308,28475.0125398,605,8.94640056731
PSBB,330,519,HIVBm-No,chloro,-8874.28143361,18962.8593797,605,2.07097006673
PETL,339,65,WAG-G,chloro,-1541.93843395,4157.45566845,524,8.56663911763
NDHB,322,576,JC69-No,chloro,-12018.0394486,25201.7366613,581,4.45987827643
PSAA,343,778,LG-No,chloro,-11940.3693961,25149.7537574,633,1.77838387278
CEMA,329,572,mtMet-G,chloro,-22323.1354256,45926.6183231,638,28.620015052
COX1,344,817,mtMet-No,mito,-58840.3001827,119090.131113,703,22.2147490469
PETD,339,247,mtMet-G,chloro,-3093.75819197,7288.72335634,547,8.40141922307
ATPE,345,160,LG-G,chloro,-6640.20037583,14550.8777449,628,13.5543713475
PSAA,343,778,LG-G,chloro,-10965.5939464,23202.2123953,634,3.18837696929
RPL36,345,77,gcpREV-G,chloro,-1203.04564412,3352.69652216,465,19.7084665558
NDHD,319,573,WAG-G,chloro,-25302.0162495,51882.4948458,637,11.2375666649
RBCL,344,527,mtMet-No,chloro,-13997.5978081,29374.4299019,687,3.53525320756
RPS2,343,311,mtMet-No,chloro,-13180.1367378,27641.9389823,637,9.39959449482
PSBT,345,509,mtMet-No,chloro,-2196.47543747,5327.4360238,466,4.01659982493
PSBC,341,490,WAG-G,chloro,-5389.09115275,11996.6158899,607,2.49385943515
ATP6,341,331,JC69-G,mito,-59772.4482034,120949.595583,698,112.238609192
MATK,342,775,LG-G,chloro,-62627.3863143,126652.453372,697,35.4630464286
RPS12,339,181,WAG-G,chloro,-3096.67925355,7293.14490146,545,72.4488900525
PSBD,343,360,HIVBm-G,chloro,-2622.72576229,6279.77376524,515,1.24366472467
PSBL,332,85,LG-No,chloro,-738.335399225,2271.74321014,392,3.32562229875
NDHB,322,576,HIVBm-G,chloro,-10454.0084832,22075.6873417,582,10.2035582848
RPOB,340,1351,JTT-No,chloro,-48496.7283887,98353.4701206,679,7.94762380501
PSBM,345,138,HIVBm-No,chloro,-1345.27729311,3635.86673488,468,4.87528286581
RPL16,344,160,JTT-G,chloro,-5776.48888214,12839.8715018,636,12.5085515454
ND4,344,698,mtMet-No,mito,-123000.47302,247413.092284,704,72.7942478232
NDHI,321,217,JTT-No,chloro,-7563.01658921,16322.2337779,593,6.56963545566
RPL33,344,93,JC69-No,chloro,-5424.26414239,12113.0745217,620,13.1321235204
PSAC,344,101,HIVBm-No,chloro,-903.032231002,2678.91734146,431,1.09181584313
COX1,344,817,JC69-No,mito,-69997.5171831,141404.565114,703,23.3086989056
NDHC,321,151,gcpREV-G,chloro,-3925.57499127,9002.69166225,569,8.24765115082
RPS8,347,155,WAG-No,chloro,-9460.18532695,20236.2983085,650,12.1364872286
PETG,344,38,gcpREV-G,chloro,-543.608023713,1972.26168533,428,2.54039946987
RPOB,340,1351,gcpREV-G,chloro,-45835.5476212,93033.1145203,680,12.1844396971
PSBC,341,490,WAG-No,chloro,-5850.16232642,12916.7436265,606,1.23672440215
RPS16,279,156,mtMet-No,chloro,-5750.9827534,12581.2068187,533,15.7167364458
ATPB,344,602,gcpREV-No,chloro,-14481.1796748,30294.637555,664,3.66966388264
NDHA,317,402,WAG-G,chloro,-17528.5578494,36309.2469503,623,11.4138563709
RPOC1,339,957,LG-G,chloro,-34469.5625466,70297.969081,678,14.6785287285
NDHK,316,379,WAG-No,chloro,-13326.4804709,27869.11462,605,8.74466834473
RPS12,339,181,JTT-No,chloro,-3226.31993885,7550.39026412,544,8.23778877785
RPS11,346,169,HIVBm-G,chloro,-6566.21983317,14369.4071574,612,17.1513331166
RPOC2,340,2443,mtMet-G,chloro,-106737.721134,214868.611321,696,22.614097348
ATPF,342,238,WAG-No,chloro,-12760.7173989,26858.3408078,663,11.2483571965
PSBB,330,519,gcpREV-G,chloro,-8182.48765838,17581.2860578,606,16.6367432194
ATPA,344,535,LG-No,chloro,-15821.8449068,32952.3330653,652,4.22774410528
ATP6,341,331,gcpREV-No,mito,-56587.5553004,114577.784809,697,69.8351921911
RPL36,345,77,HIVBm-No,chloro,-1252.74003644,3450.01340622,464,7.17533912885
PSBA,344,363,JTT-No,chloro,-2902.06945457,6868.66565413,530,0.677686175599
RPS14,345,115,gcpREV-No,chloro,-5151.08917557,11547.4498496,613,8.36254345142
NDHA,317,402,gcpREV-No,chloro,-18456.1324976,38162.3765471,622,8.04789731483
PSBZ,307,131,JTT-G,chloro,-1840.56702256,4642.51272205,475,4.47465679371
RPL23,334,273,JTT-No,chloro,-4700.25891162,10480.8923433,537,8.21428990203
PETB,341,269,JTT-No,chloro,-4035.40267028,9230.09759965,576,3.67681812668
RPL23,334,273,mtMet-G,chloro,-4729.08198998,10540.5623119,538,13.7622529249
NDHH,323,414,HIVBm-G,chloro,-11835.3234772,24926.5261695,625,32.9296877184
RPS3,344,390,mtMet-G,chloro,-16210.2497428,33759.1548459,666,19.5815594936
NDHE,325,107,LG-G,chloro,-3247.44737956,7622.93035338,555,6.30391396977
PSBN,341,98,HIVBm-G,chloro,-1067.72308327,2994.36969578,424,5.92102325189
COX3,344,418,JTT-G,mito,-41035.1000814,83485.1374806,704,83.0144374988
PSBI,343,63,JC69-No,chloro,-1043.89697174,2971.54336496,433,5.21715163603
ND3,345,171,gcpREV-G,mito,-28994.5050657,59414.0394675,704,132.653941476
YCF3,332,218,mtMet-G,chloro,-3550.76482955,8238.40462254,564,4.29741868206
RPL32,329,145,gcpREV-No,chloro,-6028.33083002,13278.1268094,603,19.0790445319
RPS11,346,169,gcpREV-G,chloro,-6548.13572254,14333.2389361,612,17.7180338621
ATPA,344,535,WAG-G,chloro,-14442.5083029,30195.6741259,653,17.9564851594
PSAC,344,101,LG-G,chloro,-864.517375348,2603.93830932,432,27.6180790214
ND3,345,171,JTT-G,mito,-28938.0970887,59301.2235134,704,115.704676668
ND6,344,384,JC69-G,mito,-66429.5434269,134276.66323,705,118.371307972
RPOC2,340,2443,LG-G,chloro,-108690.325961,218773.820974,696,21.7006481859
NDHA,317,402,LG-No,chloro,-19109.4208921,39468.9533361,622,8.06006059609
NDHD,319,573,mtMet-No,chloro,-26462.1394974,54200.7273285,636,9.04720691098
ATP8,330,132,mtMet-G,mito,-20517.5686287,42400.2278442,672,108.876985042
YCF1,276,6294,JTT-G,chloro,-246158.415181,493455.20389,569,44.0046327633
ND1,344,464,gcpREV-No,mito,-71812.5766836,145039.399883,704,55.9176574491
PSAC,344,101,JTT-No,chloro,-876.34862135,2625.55012216,431,1.06458162106
NDHF,318,965,LG-G,chloro,-59893.769752,121084.277753,647,34.6605746448
CCSA,337,426,HIVBm-No,chloro,-31291.7032998,63941.8124784,676,17.917669221
ATPH,344,104,gcpREV-G,chloro,-692.556057148,2206.45600301,406,0.834122661273
ATPI,344,272,JC69-G,chloro,-7748.147371,16754.7139712,625,21.4184564797
RPS16,279,156,JC69-No,chloro,-6284.48054701,13648.202406,533,13.2898576378
NDHD,319,573,JC69-G,chloro,-28694.6768299,58667.8160066,637,12.7759628921
PSBL,332,85,WAG-G,chloro,-717.810587067,2232.75047766,393,3.60629141359
RPS7,346,305,JC69-G,chloro,-5677.20663557,12409.6730708,525,6.83626303774
PSAA,343,778,WAG-No,chloro,-11953.0604219,25175.1358089,633,1.77351164772
RPL2,340,348,JC69-G,chloro,-10301.2953727,21869.346347,630,14.5828154376
PSBL,332,85,JC69-G,chloro,-736.375138493,2269.87958051,393,3.43596012614
RPS12,339,181,LG-No,chloro,-3289.71081879,7677.17202401,544,7.41376542199
YCF4,324,229,JC69-G,chloro,-11752.5217503,24753.4757067,619,12.8753328036
RPOA,341,465,JTT-G,chloro,-25795.0677517,52958.0188727,681,19.3188769765
PSBC,341,490,LG-No,chloro,-5816.12432168,12848.6676171,606,1.23973056479
PSBE,343,113,mtMet-No,chloro,-979.99164497,2866.48456898,448,1.19978033694
PSBC,341,490,JC69-No,chloro,-6807.55545206,14831.5298778,606,1.39157828101
RPL14,346,182,gcpREV-G,chloro,-4688.96969299,10591.5411817,601,8.68492934431
YCF1,276,6294,mtMet-No,chloro,-257775.844642,516688.061501,568,34.916013284
ND4L,343,122,gcpREV-G,mito,-25008.3244116,51434.2954646,697,108.402683051
RPS7,346,305,gcpREV-No,chloro,-5153.1924026,11359.6245557,524,5.88837681481
NDHE,325,107,JC69-No,chloro,-3911.96280144,8949.89579574,554,5.5820218325
PSAB,344,774,HIVBm-G,chloro,-10535.9069936,22334.8071542,630,34.2775644735
PSBZ,307,131,WAG-No,chloro,-1902.49494941,4764.32048107,474,3.92334126288
RPS18,343,345,gcpREV-No,chloro,-8289.28287214,17825.1073621,620,11.9601066452
PSAB,344,774,JC69-No,chloro,-13312.9022773,27886.7882234,629,2.00118897795
RPL36,345,77,gcpREV-No,chloro,-1246.23969811,3437.01272955,464,7.76068961785
ND4L,343,122,WAG-G,mito,-25083.119471,51583.8855834,697,83.0939056791
CCSA,337,426,JC69-G,chloro,-33214.0576687,67788.5402136,677,24.2897351212
PSBC,341,490,HIVBm-G,chloro,-5343.08658751,11904.6067594,607,2.44861575439
PSBJ,344,51,mtMet-No,chloro,-981.113976086,2966.21176923,488,3.82229281436
CCSA,337,426,gcpREV-G,chloro,-29280.8798375,59922.1845512,677,25.8328207607
YCF4,324,229,JTT-G,chloro,-10170.7956209,21590.0234479,619,13.522749679
NDHE,325,107,HIVBm-G,chloro,-3149.14896021,7426.33351468,555,6.11818994354
ND1,344,464,WAG-No,mito,-71859.9783685,145134.203252,704,52.6445878667
NDHG,320,205,LG-G,chloro,-10317.1197835,21857.5590014,606,15.2537911454
ATPH,344,104,HIVBm-No,chloro,-713.031960553,2245.36163103,405,0.809944055295
NDHD,319,573,LG-No,chloro,-27062.0244065,55400.4971469,636,9.00807556522
COX1,344,817,WAG-No,mito,-58985.1888466,119379.908441,703,21.511336794
PSBI,343,63,JTT-No,chloro,-941.601299738,2766.95202096,433,6.55345507961
ND6,344,384,JTT-G,mito,-59588.1352895,120593.846955,705,135.929019977
ATPF,342,238,LG-G,chloro,-12401.8569995,26142.6530436,664,18.5007864317
RPS2,343,311,JTT-No,chloro,-12782.6388118,26846.9431303,637,9.08882010905
ND3,345,171,HIVBm-No,mito,-31747.9598449,64918.9004244,703,75.9173767625
PSAB,344,774,LG-G,chloro,-10451.003128,22164.999423,630,4.09392507285
PETL,339,65,LG-No,chloro,-1589.85472696,4251.18962686,523,7.82779083171
PSAA,343,778,WAG-G,chloro,-10980.8616256,23232.7477536,634,3.1663546442
RPS11,346,169,HIVBm-No,chloro,-6983.34893226,15201.6228239,611,9.66573302683
YCF1,276,6294,JTT-No,chloro,-251929.99412,504996.360457,568,32.0866026707
ND5,343,976,gcpREV-No,mito,-182851.43321,367109.82097,702,82.1955651419
NDHC,321,151,WAG-No,chloro,-4270.4343521,9690.36258754,568,5.28852509502
NDHK,316,379,WAG-G,chloro,-12266.5969244,25751.3679217,606,50.6332215343
PSBZ,307,131,gcpREV-No,chloro,-1876.1736322,4711.67784665,474,3.91015195097
INFA,200,143,JTT-No,chloro,-3276.70668113,7272.3625196,355,9.48548169202
RPL14,346,182,HIVBm-No,chloro,-5023.46750627,11258.4980787,600,6.26077707497
COX3,344,418,JTT-No,mito,-44713.3948268,90839.7072427,703,37.7417942012
PSBK,344,84,WAG-No,chloro,-3764.62059195,8771.42084241,608,10.2387977097
RPS16,279,156,HIVBm-G,chloro,-5333.29432238,11747.8799518,534,49.4446945773
ND4L,343,122,HIVBm-No,mito,-26246.4498093,53908.4779316,696,86.1387745112
NDHA,317,402,JTT-No,chloro,-18451.3695308,38152.8506134,622,7.93703152524
RPS18,343,345,WAG-No,chloro,-8307.00778762,17860.5571931,620,11.6030696814
YCF3,332,218,WAG-No,chloro,-3730.16641726,8595.17625901,563,2.83137852474
PSBF,344,39,LG-No,chloro,-283.805651189,1379.5157644,394,0.743764536228
NDHI,321,217,gcpREV-No,chloro,-7633.08699794,16462.3745953,593,6.62330781412
NDHK,316,379,mtMet-No,chloro,-13425.744887,28067.6434524,605,9.00089945467
RPS18,343,345,WAG-G,chloro,-7847.75858048,16944.0799365,621,24.4339932963
ND3,345,171,JTT-No,mito,-31299.0541269,64021.0889884,703,69.8678983115
RPS4,346,277,mtMet-G,chloro,-10601.0943754,22470.5392565,630,15.9094003009
RPS3,344,390,gcpREV-No,chloro,-16749.2504195,34835.1361934,665,14.5039693178
RPOC2,340,2443,JC69-G,chloro,-117344.769091,236082.707235,696,18.4473034599
RPL14,346,182,JC69-G,chloro,-5848.45001316,12910.5018221,601,10.1404841154
PSBI,343,63,HIVBm-G,chloro,-912.782970897,2711.39818889,434,950.802447428
PSBI,343,63,WAG-G,chloro,-927.381974361,2740.59619582,434,123.366082985
RPS12,339,181,mtMet-No,chloro,-3288.33088011,7674.41214664,544,11.1654092404
ATP6,341,331,JTT-G,mito,-52909.7878284,107224.274833,698,109.986189466
NDHF,318,965,JC69-No,chloro,-70965.8434358,143226.41666,646,16.1673552583
NDHG,320,205,gcpREV-G,chloro,-9888.54280758,21000.4050496,606,15.3725451019
RPL14,346,182,LG-No,chloro,-5049.40024462,11310.3635554,600,6.17958910359
PETB,341,269,WAG-No,chloro,-4098.80844762,9356.90915432,576,3.4904972313
RPL23,334,273,WAG-No,chloro,-4783.70542938,10647.7853789,537,8.03771935926
PSAA,343,778,gcpREV-No,chloro,-11672.0496982,24613.1143614,633,1.78298341297
PSAA,343,778,HIVBm-G,chloro,-10901.5976365,23074.2197754,634,3.32976829432
PSBF,344,39,gcpREV-No,chloro,-270.83047394,1353.5654099,394,0.738068357209
ACCD,272,1523,mtMet-No,chloro,-53473.3570907,108046.173914,549,21.3359201998
PSBI,343,63,HIVBm-No,chloro,-950.452644408,2784.6547103,433,7.68694863804
PSBA,344,363,WAG-No,chloro,-2916.72625315,6897.9792513,530,0.678067143085
INFA,200,143,LG-No,chloro,-3326.77313429,7372.49542592,355,9.76162190241
NDHA,317,402,LG-G,chloro,-17768.1597928,36788.4508372,623,12.4314392471
PSBN,341,98,JTT-G,chloro,-1061.69514176,2982.31381275,424,4.91397120805
ATP8,330,132,mtMet-No,mito,-21159.6683391,43682.3640985,671,118.70002788
ND4,344,698,mtMet-G,mito,-114320.943681,230056.045403,705,114.725859762
RPL16,344,160,LG-G,chloro,-5853.14243769,12993.1786129,636,12.8659767532
ATPF,342,238,JTT-No,chloro,-12475.7953378,26288.4966857,663,11.3137563181
RPL36,345,77,JTT-G,chloro,-1196.66393417,3339.93310226,465,13.2091758738
RPS12,339,181,WAG-No,chloro,-3235.29744969,7568.3452858,544,6.57842460725
NDHK,316,379,JTT-No,chloro,-13123.7836412,27463.7209607,605,8.77117692814
RPL23,334,273,WAG-G,chloro,-4650.19504469,10382.7884213,538,12.187245611
RPS8,347,155,JTT-No,chloro,-9361.41865358,20038.7649618,650,12.1953053088
YCF3,332,218,WAG-G,chloro,-3594.39298438,8325.6609322,564,3.38972132148
PSBC,341,490,JTT-No,chloro,-5788.79244944,12794.0038726,606,1.23553541867
RPS15,342,135,JC69-No,chloro,-8812.45167037,18900.3065028,629,16.3052086985
NDHI,321,217,WAG-No,chloro,-7667.20215822,16530.6049159,593,6.56154975444
RPS18,343,345,LG-G,chloro,-7946.2577351,17141.0782458,621,25.8376335007
COX1,344,817,LG-G,mito,-52488.3791657,106388.299137,704,64.2389479349
PETL,339,65,HIVBm-No,chloro,-1535.00310361,4141.48638016,523,7.80053563403
NDHH,323,414,HIVBm-No,chloro,-12761.1339914,26776.1283704,624,4.6474363992
PSBJ,344,51,JC69-No,chloro,-1208.67665453,3421.33712613,488,4.46926291509
PSBT,345,509,mtMet-G,chloro,-2161.3331263,5259.16208158,467,12.2002023341
RPL16,344,160,mtMet-G,chloro,-5825.14664396,12937.1870254,636,20.1392056805
ND4L,343,122,HIVBm-G,mito,-25092.8816208,51603.409883,697,117.961963876
RPOB,340,1351,WAG-No,chloro,-49404.1204046,100168.254152,679,7.84371930523
RPL32,329,145,HIVBm-No,chloro,-6064.66997999,13350.8051093,603,19.30574346
COX1,344,817,WAG-G,mito,-52881.5291599,107174.599125,704,58.8512013715
PSBF,344,39,gcpREV-G,chloro,-266.685025661,1347.39770109,395,0.73970574018
ND1,344,464,WAG-G,mito,-66478.5240938,134373.312488,705,87.035810766
YCF2,289,5152,gcpREV-G,chloro,-147742.958798,296662.38299,588,25.8178103348
PETD,339,247,JTT-G,chloro,-3083.4262444,7268.0594612,547,6.34580842879
RPL33,344,93,JTT-G,chloro,-4541.25112614,10349.1284557,621,36.9631656692
PSBI,343,63,gcpREV-G,chloro,-912.103348642,2710.03894438,434,541.560171423
PSBB,330,519,gcpREV-No,chloro,-8698.77375278,18611.844018,605,2.05912227568
PSBJ,344,51,HIVBm-G,chloro,-942.902574693,2891.90530184,489,20.1437147367
PSBK,344,84,JTT-G,chloro,-3468.93956836,8182.14584111,609,31.7585336738
RPS7,346,305,mtMet-G,chloro,-5050.47324695,11156.2062935,525,8.18487573707
